idx,code,pos,school,rom_n,rom_c,rom_f,mat_n,mat_c,mat_f,mat_lang,mat_lang_n,mat_lang_c,mat_lang_f,media
182,SB10296324,182,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.45,-,-,9.05,-,-,-,-,-,-,9.25
183,SB10423510,183,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.40,-,-,9.10,-,-,-,-,-,-,9.25
184,SB6694801,184,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",9.35,-,-,9.15,-,-,-,-,-,-,9.25
185,SB9133702,185,"ŞCOALA GIMNAZIALĂ ""MATEI BASARAB"" TURNU ROŞU",9.30,-,-,9.20,-,-,-,-,-,-,9.25
186,SB10348994,186,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",9.20,-,-,9.30,-,-,-,-,-,-,9.25
187,SB7502151,187,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.20,-,-,8.85,-,-,Limba germana,9.70,-,-,9.25
188,SB849851,188,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.15,-,-,9.35,-,-,-,-,-,-,9.25
189,SB9003933,189,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.10,-,-,9.40,-,-,-,-,-,-,9.25
190,SB10383295,190,"LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU",9.05,-,-,8.90,-,-,Limba germana,9.80,-,-,9.25
191,SB10399641,191,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.95,-,-,9.55,-,-,-,-,-,-,9.25
192,SB9588809,192,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",9.40,-,-,9.40,-,-,Limba germana,9.25,8.90,8.90,9.23
193,SB12031661,193,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.35,-,-,8.40,-,-,Limba germana,9.95,-,-,9.23
194,SB10167599,194,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.25,-,-,9.40,-,-,Limba germana,9.05,-,-,9.23
195,SB11076396,195,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.80,-,-,9.40,-,-,Limba germana,9.50,-,-,9.23
196,SB12378509,196,ŞCOALA GIMNAZIALĂ NR. 12 SIBIU,10.00,-,-,8.45,-,-,-,-,-,-,9.22
197,SB8221079,197,"ŞCOALA GIMNAZIALĂ ""SAMUIL MICU"" SADU",10.00,-,-,8.45,-,-,-,-,-,-,9.22
198,SB10120850,198,LICEUL DE ARTĂ SIBIU,9.50,-,-,8.95,8.95,8.95,-,-,-,-,9.22
199,SB9137495,199,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",9.45,-,-,9.00,-,-,-,-,-,-,9.22
200,SB10541799,200,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.40,9.60,9.60,8.85,-,-,-,-,-,-,9.22
201,SB14377363,201,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,9.25,-,-,9.20,-,-,-,-,-,-,9.22
202,SB10342722,202,"ŞCOALA GIMNAZIALĂ ""CIREŞARII"" MEDIAŞ",9.15,-,-,9.30,-,-,-,-,-,-,9.22
203,SB10600247,203,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",8.65,9.25,9.25,8.90,9.20,9.20,-,-,-,-,9.22
204,SB10300615,204,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",9.85,-,-,8.55,-,-,-,-,-,-,9.20
205,SB10424165,205,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.80,-,-,8.60,-,-,-,-,-,-,9.20
206,SB10314934,206,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.65,-,-,8.60,-,-,Limba germana,9.35,-,-,9.20
207,SB10291154,207,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,9.60,-,-,8.80,-,-,-,-,-,-,9.20
208,SB10408994,208,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.55,-,-,8.85,-,-,-,-,-,-,9.20
209,SB10400189,209,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.45,-,-,8.80,8.95,8.95,-,-,-,-,9.20
210,SB10367486,210,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.40,-,-,9.00,-,-,-,-,-,-,9.20
211,SB9141706,211,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.40,-,-,9.00,-,-,-,-,-,-,9.20
212,SB10400514,212,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.35,-,-,9.05,-,-,-,-,-,-,9.20
213,SB12297712,213,LICEUL DE ARTĂ SIBIU,9.20,-,-,9.20,-,-,-,-,-,-,9.20
214,SB10264724,214,ŞCOALA GIMNAZIALĂ NR. 18 SIBIU,9.10,-,-,9.30,-,-,-,-,-,-,9.20
215,SB9527801,215,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.85,-,-,8.85,-,-,Limba germana,9.90,-,-,9.20
216,SB10407953,216,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.40,-,-,9.05,-,-,Limba germana,9.10,-,-,9.18
217,SB10960355,217,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.00,-,-,8.75,-,-,Limba germana,9.80,-,-,9.18
218,SB9590947,218,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",10.00,-,-,8.35,-,-,-,-,-,-,9.17
219,SB12297629,219,"ŞCOALA GIMNAZIALĂ ""AUREL DECEI"" GURA RÂULUI",9.65,-,-,8.70,-,-,-,-,-,-,9.17
220,SB12066944,220,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",9.60,-,-,8.75,-,-,-,-,-,-,9.17
221,SB9187708,221,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.60,-,-,8.75,-,-,-,-,-,-,9.17
222,SB12109286,222,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",9.50,-,-,8.85,-,-,-,-,-,-,9.17
223,SB12614737,223,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.50,-,-,8.85,-,-,-,-,-,-,9.17
224,SB10105619,224,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,9.45,-,-,8.90,-,-,-,-,-,-,9.17
225,SB10125258,225,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",9.35,-,-,9.00,-,-,-,-,-,-,9.17
226,SB10046106,226,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.30,-,-,9.05,-,-,-,-,-,-,9.17
227,SB9940447,227,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",9.25,-,-,9.10,-,-,-,-,-,-,9.17
228,SB10110138,228,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.15,-,-,9.20,-,-,-,-,-,-,9.17
229,SB10463780,229,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.15,-,-,9.20,-,-,-,-,-,-,9.17
230,SB10550617,230,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.15,-,-,9.20,-,-,-,-,-,-,9.17
231,SB10662863,231,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.10,-,-,9.25,-,-,-,-,-,-,9.17
232,SB10383231,232,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.70,-,-,8.20,-,-,Limba germana,9.60,-,-,9.16
233,SB12360802,233,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.50,-,-,9.05,-,-,Limba germana,8.95,-,-,9.16
234,SB10428777,234,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.25,-,-,9.00,-,-,Limba germana,9.15,9.25,9.25,9.16
235,SB12419838,235,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.20,-,-,8.60,-,-,Limba germana,9.70,-,-,9.16
236,SB10592430,236,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.75,-,-,9.10,-,-,Limba germana,9.65,-,-,9.16
237,SB10071294,237,"ŞCOALA GIMNAZIALĂ ""BATHORY ISTVAN"" MEDIAŞ",10.00,-,-,7.45,-,-,Limba maghiara,10.00,-,-,9.15
238,SB10071264,238,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,9.70,-,-,8.60,-,-,-,-,-,-,9.15
239,SB10848619,239,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.50,-,-,8.80,-,-,-,-,-,-,9.15
240,SB13593941,240,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",9.40,-,-,8.90,-,-,-,-,-,-,9.15
241,SB10056719,241,ŞCOALA GIMNAZIALĂ NR. 2 SIBIU,9.25,-,-,9.05,-,-,-,-,-,-,9.15
242,SB10440855,242,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",9.25,-,-,9.05,-,-,-,-,-,-,9.15
243,SB11014015,243,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.20,-,-,9.10,-,-,-,-,-,-,9.15
244,SB6690751,244,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.20,-,-,9.10,-,-,-,-,-,-,9.15
245,SB9990682,245,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.15,-,-,9.15,-,-,-,-,-,-,9.15
246,SB9510721,246,ŞCOALA GIMNAZIALĂ NR. 1 SIBIU,9.10,-,-,9.20,-,-,-,-,-,-,9.15
247,SB10399484,247,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,9.05,-,-,9.25,-,-,-,-,-,-,9.15
248,SB10125280,248,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.00,-,-,9.30,-,-,-,-,-,-,9.15
249,SB9649314,249,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.60,-,-,9.30,-,-,Limba germana,9.55,-,-,9.15
250,SB9940740,250,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",8.30,9.00,9.00,9.30,-,-,-,-,-,-,9.15
251,SB10466013,251,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.55,-,-,8.95,-,-,Limba germana,8.90,-,-,9.13
252,SB10069868,252,"ŞCOALA GIMNAZIALĂ ""BATHORY ISTVAN"" MEDIAŞ",9.30,-,-,8.80,-,-,Limba maghiara,9.30,-,-,9.13
253,SB11076215,253,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.00,-,-,9.10,-,-,Limba germana,9.30,-,-,9.13
254,SB10408098,254,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.70,-,-,8.95,-,-,Limba germana,9.75,-,-,9.13
255,SB9072231,255,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",9.65,-,-,8.60,-,-,-,-,-,-,9.12
256,SB10016867,256,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",9.60,-,-,8.65,-,-,-,-,-,-,9.12
257,SB10325179,257,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",9.50,-,-,8.75,-,-,-,-,-,-,9.12
258,SB10123479,258,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",9.35,-,-,8.95,8.90,8.90,-,-,-,-,9.12
259,SB10500468,259,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.35,-,-,8.90,-,-,-,-,-,-,9.12
260,SB11162446,260,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.35,-,-,8.90,-,-,-,-,-,-,9.12
261,SB10864170,261,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.30,-,-,8.95,-,-,-,-,-,-,9.12
262,SB6692251,262,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.25,-,-,9.00,-,-,-,-,-,-,9.12
263,SB12619610,263,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",9.05,-,-,9.20,-,-,-,-,-,-,9.12
264,SB9136190,264,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,8.80,-,-,9.45,-,-,-,-,-,-,9.12
265,SB9103930,265,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",8.70,-,-,9.55,-,-,-,-,-,-,9.12
266,SB10317857,266,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.35,-,-,9.10,-,-,Limba germana,8.90,-,-,9.11
267,SB11077982,267,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,8.90,-,-,9.10,-,-,Limba germana,9.35,-,-,9.11
268,SB10122656,268,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",8.70,-,-,8.95,-,-,Limba germana,9.70,-,-,9.11
269,SB10167415,269,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.60,-,-,8.90,-,-,Limba germana,9.85,-,-,9.11
270,SB10465607,270,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.60,-,-,8.60,-,-,-,-,-,-,9.10
271,SB10087795,271,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.30,-,-,8.90,-,-,-,-,-,-,9.10
272,SB10297825,272,ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE,9.20,-,-,9.00,-,-,-,-,-,-,9.10
273,SB10020919,273,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",9.15,-,-,9.05,-,-,-,-,-,-,9.10
274,SB12319323,274,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.15,-,-,9.05,-,-,-,-,-,-,9.10
275,SB8437655,275,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.15,-,-,9.05,-,-,-,-,-,-,9.10
276,SB8997822,276,ŞCOALA GIMNAZIALĂ NR. 18 SIBIU,9.15,-,-,9.05,-,-,-,-,-,-,9.10
277,SB12129223,277,"LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU",9.05,-,-,9.15,-,-,-,-,-,-,9.10
278,SB10349334,278,LICEUL ROMÂNO - FINLANDEZ ERI SIBIU,8.65,9.30,9.30,8.90,-,-,-,-,-,-,9.10
279,SB8423350,279,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.90,-,-,9.00,-,-,Limba germana,9.35,-,-,9.08
280,SB8723337,280,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.55,-,-,9.20,-,-,Limba germana,9.50,-,-,9.08
281,SB7903821,281,"ŞCOALA GIMNAZIALĂ ""IOAN BAN - DASCĂLU"" POIANA SIBIULUI",9.85,-,-,8.30,-,-,-,-,-,-,9.07
282,SB10173774,282,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,9.75,-,-,8.40,-,-,-,-,-,-,9.07
283,SB10348701,283,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",9.25,-,-,8.90,-,-,-,-,-,-,9.07
284,SB12064425,284,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.25,-,-,8.90,-,-,-,-,-,-,9.07
285,SB10464258,285,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",9.20,-,-,8.95,-,-,-,-,-,-,9.07
286,SB7898083,286,"ŞCOALA GIMNAZIALĂ ""IOAN BAN - DASCĂLU"" POIANA SIBIULUI",9.20,-,-,8.95,-,-,-,-,-,-,9.07
287,SB10385089,287,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.10,-,-,9.05,-,-,-,-,-,-,9.07
288,SB10298135,288,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",9.00,-,-,9.15,-,-,-,-,-,-,9.07
289,SB12259501,289,LICEUL ROMÂNO - FINLANDEZ ERI SIBIU,9.00,-,-,9.15,-,-,-,-,-,-,9.07
290,SB10501816,290,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.90,-,-,9.25,-,-,-,-,-,-,9.07
291,SB7897501,291,"ŞCOALA GIMNAZIALĂ ""IOAN BAN - DASCĂLU"" POIANA SIBIULUI",8.85,-,-,9.30,-,-,-,-,-,-,9.07
292,SB11008926,292,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.40,-,-,9.55,-,-,Limba germana,8.55,8.25,8.25,9.06
293,SB12616420,293,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.35,-,-,9.20,-,-,Limba germana,8.65,-,-,9.06
294,SB10410270,294,"LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU",9.05,-,-,9.20,-,-,Limba germana,8.85,8.95,8.95,9.06
295,SB2524701,295,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",9.00,-,-,9.05,-,-,Limba germana,9.15,-,-,9.06
296,SB10383879,296,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.80,-,-,8.85,-,-,Limba germana,9.55,-,-,9.06
297,SB10173670,297,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.80,-,-,8.65,-,-,Limba germana,9.75,-,-,9.06
298,SB10465542,298,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.75,9.35,9.35,8.40,-,-,Limba germana,9.70,9.45,9.45,9.06
299,SB10426033,299,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.60,-,-,8.50,-,-,-,-,-,-,9.05
300,SB10479134,300,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.40,-,-,8.70,-,-,-,-,-,-,9.05
301,SB8251939,301,"ŞCOALA GIMNAZIALĂ ""SAMUIL MICU"" SADU",9.30,-,-,8.80,-,-,-,-,-,-,9.05
302,SB10332519,302,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,9.25,-,-,8.85,-,-,-,-,-,-,9.05
303,SB10115195,303,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,9.20,-,-,8.90,-,-,-,-,-,-,9.05
304,SB9133746,304,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",9.20,-,-,8.90,-,-,-,-,-,-,9.05
305,SB10747589,305,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.15,-,-,8.95,-,-,-,-,-,-,9.05
306,SB9786358,306,ŞCOALA GIMNAZIALĂ PORUMBACU DE JOS,9.15,-,-,8.95,-,-,-,-,-,-,9.05
307,SB8780861,307,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",9.10,-,-,9.00,-,-,-,-,-,-,9.05
308,SB10400389,308,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.05,-,-,9.05,-,-,-,-,-,-,9.05
309,SB12269947,309,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.05,-,-,9.05,-,-,-,-,-,-,9.05
310,SB10045928,310,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.00,-,-,9.10,-,-,-,-,-,-,9.05
311,SB686351,311,ŞCOALA GIMNAZIALĂ NR. 1 SIBIU,9.00,-,-,9.10,-,-,-,-,-,-,9.05
312,SB12297696,312,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",8.90,-,-,9.20,-,-,-,-,-,-,9.05
313,SB8577558,313,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.70,-,-,9.20,-,-,Limba germana,9.25,-,-,9.05
314,SB10293955,314,"ŞCOALA GIMNAZIALĂ ""CIREŞARII"" MEDIAŞ",8.45,9.45,9.45,8.65,-,-,-,-,-,-,9.05
315,SB8422104,315,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.15,-,-,9.95,-,-,-,-,-,-,9.05
316,SB9065220,316,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.75,-,-,8.05,-,-,Limba germana,9.30,-,-,9.03
317,SB10569476,317,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.05,-,-,8.55,-,-,Limba germana,9.50,-,-,9.03
318,SB8721200,318,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",9.00,-,-,8.80,-,-,Limba germana,9.30,-,-,9.03
319,SB12616807,319,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.95,-,-,8.55,-,-,Limba germana,9.60,-,-,9.03
320,SB11013593,320,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",8.80,-,-,8.45,-,-,Limba germana,9.85,-,-,9.03
321,SB12618711,321,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.65,-,-,8.85,-,-,Limba germana,9.60,-,-,9.03
322,SB12616222,322,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.55,-,-,9.05,-,-,Limba germana,9.50,-,-,9.03
323,SB9511181,323,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,9.35,-,-,8.70,-,-,-,-,-,-,9.02
324,SB12617523,324,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.30,-,-,8.75,-,-,-,-,-,-,9.02
325,SB9004686,325,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.20,-,-,8.85,-,-,-,-,-,-,9.02
326,SB12263552,326,ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE,9.15,-,-,8.90,-,-,-,-,-,-,9.02
327,SB9840718,327,ŞCOALA GIMNAZIALĂ LOAMNEŞ,9.10,-,-,8.95,-,-,-,-,-,-,9.02
328,SB7973075,328,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.05,-,-,9.00,-,-,-,-,-,-,9.02
329,SB13923046,329,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",9.05,-,-,8.65,9.00,9.00,-,-,-,-,9.02
330,SB9674897,330,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",8.90,-,-,9.15,-,-,-,-,-,-,9.02
331,SB10124167,331,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.80,-,-,9.25,-,-,-,-,-,-,9.02
332,SB12068328,332,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",8.75,-,-,9.30,-,-,-,-,-,-,9.02
333,SB7898228,333,"ŞCOALA GIMNAZIALĂ ""IOAN BAN - DASCĂLU"" POIANA SIBIULUI",7.65,8.65,8.65,9.40,-,-,-,-,-,-,9.02
334,SB14308737,334,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.50,-,-,7.85,-,-,Limba germana,9.70,-,-,9.01
335,SB10489107,335,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.05,-,-,8.45,-,-,Limba germana,9.55,-,-,9.01
336,SB12070546,336,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.60,-,-,9.15,-,-,Limba germana,9.30,-,-,9.01
337,SB9985669,337,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.55,-,-,9.20,-,-,Limba germana,9.30,-,-,9.01
338,SB11075853,338,"LICEUL TEORETIC ""ONISIFOR GHIBU"" SIBIU",8.45,-,-,9.20,-,-,Limba germana,9.40,-,-,9.01
339,SB10351409,339,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.50,-,-,8.50,-,-,-,-,-,-,9.00
340,SB9886387,340,ŞCOALA GIMNAZIALĂ SLIMNIC,9.50,-,-,8.50,-,-,-,-,-,-,9.00
341,SB10088028,341,ŞCOALA GIMNAZIALĂ NR. 1 SIBIU,9.40,-,-,8.60,-,-,-,-,-,-,9.00
342,SB10400423,342,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,9.40,-,-,8.60,-,-,-,-,-,-,9.00
343,SB10568433,343,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",9.35,-,-,8.65,-,-,-,-,-,-,9.00
344,SB10043850,344,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,9.25,-,-,8.75,-,-,-,-,-,-,9.00
345,SB10348435,345,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",9.25,-,-,8.75,-,-,-,-,-,-,9.00
346,SB11008751,346,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",9.25,-,-,8.75,-,-,-,-,-,-,9.00
347,SB12618492,347,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",9.25,-,-,8.75,-,-,-,-,-,-,9.00
348,SB10086926,348,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",9.15,-,-,8.85,-,-,-,-,-,-,9.00
349,SB10513029,349,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",9.10,-,-,9.15,-,-,Limba germana,8.80,8.75,8.75,9.00
350,SB10022360,350,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,9.10,-,-,8.90,-,-,-,-,-,-,9.00
351,SB9674012,351,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",9.10,-,-,8.90,-,-,-,-,-,-,9.00
352,SB12804807,352,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",9.05,-,-,8.95,-,-,-,-,-,-,9.00
353,SB726401,353,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.00,-,-,9.00,-,-,Limba germana,9.00,-,-,9.00
354,SB11177251,354,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",9.00,-,-,8.45,-,-,Limba germana,9.55,-,-,9.00
355,SB7504801,355,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",8.90,-,-,9.10,-,-,-,-,-,-,9.00
356,SB9806967,356,ŞCOALA GIMNAZIALĂ NR. 8 SIBIU,8.90,-,-,9.10,-,-,-,-,-,-,9.00
357,SB12259437,357,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.80,9.10,9.10,8.90,-,-,-,-,-,-,9.00
358,SB10465850,358,"ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" SIBIU",8.55,9.35,9.35,8.65,-,-,-,-,-,-,9.00
